Timestamp,Day of Year,Plot,Alfalfa variety,Plant height (cm),Total Solar Radiation (kW-hr/m2),Irrig. Treatment (%),Average Air Temperature (Deg C),Ave. SWD (%),Growth stage,Relative Humidity (%),Total Precipitation (mm),Irrig. amount (in),Leaf Area Index (LAI),Fall Dormancy*,Winterhardiness**,Average Wind Speed (m/s),Dry yield (ton/ha),experiment_info,location,year
1997-06-09,160.0,NE,Pioneer 5454,,4.400738214250002,100,17.407,,,85.185,0.98,,,4.0,2.2,2.379,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-10,161.0,NE,Pioneer 5454,,2.25869720475,100,17.004,,,93.467,0.0,,,4.0,2.2,2.672,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-11,162.0,NE,Pioneer 5454,,4.771052109250001,100,22.571,,,73.136,0.0,,,4.0,2.2,4.401,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-12,163.0,NE,Pioneer 5454,,4.782923855499997,100,21.965,,,62.438,0.0,,,4.0,2.2,3.05,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-13,164.0,NE,Pioneer 5454,,4.8026392435,100,19.64,,,72.478,0.0,,,4.0,2.2,2.032,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-14,165.0,NE,Pioneer 5454,,3.28090308525,100,19.885,,,86.435,1.04,,,4.0,2.2,4.327,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-15,166.0,NE,Pioneer 5454,,4.430558842500001,100,21.392,,,73.267,0.0,,,4.0,2.2,4.335,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-16,167.0,NE,Pioneer 5454,64.5,2.3291596072499994,100,16.318,,5.0,82.501,2.08,,3.778175193,4.0,2.2,2.845,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-17,168.0,NE,Pioneer 5454,65.8,4.8504219207500014,100,20.086,,5.0,64.973,0.0,,3.070224753,4.0,2.2,2.529,5.498921808701878,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-18,169.0,NE,Pioneer 5454,,4.343600416750002,100,23.655,55.31,,58.296,0.0,,,4.0,2.2,3.842,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-19,170.0,NE,Pioneer 5454,,4.572242046749999,100,27.131,,,46.358,0.0,,,4.0,2.2,3.561,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-20,171.0,NE,Pioneer 5454,,4.439991867500003,100,28.309,,,34.33,0.0,,,4.0,2.2,5.127,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-21,172.0,NE,Pioneer 5454,,4.612251140000001,100,24.868,,,51.286,0.0,,,4.0,2.2,5.204,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-22,173.0,NE,Pioneer 5454,,3.900137752,100,19.414,,,83.071,0.0,,,4.0,2.2,3.56,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-23,174.0,NE,Pioneer 5454,,4.395156436999999,100,24.071,,,71.525,0.0,,,4.0,2.2,5.597,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-24,175.0,NE,Pioneer 5454,,3.6938540205,100,26.088,,,51.802,0.0,,,4.0,2.2,4.724,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-25,176.0,NE,Pioneer 5454,,4.944579104499999,100,23.247,,,63.088,36.99,1.4562560000000004,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-26,177.0,NE,Pioneer 5454,,3.3612205217500004,100,23.212,,,63.33,3.7,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-27,178.0,NE,Pioneer 5454,,4.772931731749998,100,21.997,,,71.366,17.35,0.6831999999999994,,4.0,2.2,3.54,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-28,179.0,NE,Pioneer 5454,,4.9787851084999994,100,24.43,,,64.38,0.0,,,4.0,2.2,3.49,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-29,180.0,NE,Pioneer 5454,,4.648691909750002,100,26.007,,,58.416,0.0,,,4.0,2.2,3.918,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-06-30,181.0,NE,Pioneer 5454,,4.789886372249996,100,28.016,,,50.783,26.64,1.0499200000000002,,4.0,2.2,5.122,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-01,182.0,NE,Pioneer 5454,35.55,4.800373488750003,100,28.452,,2.0,43.1,0.0,,2.299092491,4.0,2.2,5.708,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-02,183.0,NE,Pioneer 5454,,4.803830524499997,100,24.451,,,50.922,26.52,1.0441919999999998,,4.0,2.2,3.469,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-03,184.0,NE,Pioneer 5454,,4.840510461500001,100,24.112,,,63.407,5.27,,,4.0,2.2,4.981,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-04,185.0,NE,Pioneer 5454,,4.843039423250003,100,17.861,,,77.145,0.17,,,4.0,2.2,3.154,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-05,186.0,NE,Pioneer 5454,,3.80938230925,100,18.74,,,84.784,39.55,1.0067200000000005,,4.0,2.2,4.833,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-06,187.0,NE,Pioneer 5454,,4.87011130725,100,20.149,,,79.427,0.0,,,4.0,2.2,2.98,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-07,188.0,NE,Pioneer 5454,,4.94898985,100,23.29,,,70.983,17.87,0.7036800000000003,,4.0,2.2,4.202,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-08,189.0,NE,Pioneer 5454,,4.793515942250002,100,23.908,,,64.626,0.0,,,4.0,2.2,3.387,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-09,190.0,NE,Pioneer 5454,,3.4776005092499993,100,22.394,,,66.845,21.45,0.6623999999999991,,4.0,2.2,2.499,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-10,191.0,NE,Pioneer 5454,,3.861814467,100,22.132,,,76.904,14.68,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-11,192.0,NE,Pioneer 5454,,4.648142187500001,100,23.437,,,71.851,0.0,,,4.0,2.2,5.252,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-12,193.0,NE,Pioneer 5454,,4.697658120749998,100,24.709,,,60.496,0.0,,,4.0,2.2,3.826,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-13,194.0,NE,Pioneer 5454,,4.14265430775,100,26.235,,,58.021,0.0,,,4.0,2.2,3.169,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-14,195.0,NE,Pioneer 5454,68.7,4.340470128749999,100,25.447,,5.0,60.283,29.02,,4.447225415,4.0,2.2,2.712,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-15,196.0,NE,Pioneer 5454,,4.573558746749999,100,25.261,,,58.722,0.0,,,4.0,2.2,2.956,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-16,197.0,NE,Pioneer 5454,,4.718630059500002,100,26.526,,,51.32,13.93,0.5484800000000001,,4.0,2.2,3.71,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-17,198.0,NE,Pioneer 5454,,4.713924386499996,100,26.635,,,51.714,28.65,1.1280000000000008,,4.0,2.2,3.475,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-18,199.0,NE,Pioneer 5454,,3.4756107295,100,24.076,,,58.25,2.97,,,4.0,2.2,3.519,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-19,200.0,NE,Pioneer 5454,,4.383601895750002,100,24.101,,,63.905,0.0,,,4.0,2.2,3.731,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-20,201.0,NE,Pioneer 5454,,3.969107827999998,100,24.167,,,68.086,0.26,,,4.0,2.2,3.447,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-21,202.0,NE,Pioneer 5454,,3.0920683885000018,100,22.734,,,76.163,0.0,,,4.0,2.2,2.494,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-22,203.0,NE,Pioneer 5454,70.1,2.666545395500002,100,23.179,,6.0,76.879,0.431,,4.626151981,4.0,2.2,,4.573099798486929,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-23,204.0,NE,Pioneer 5454,,4.348677924499998,100,25.01,57.88,,66.67,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-24,205.0,NE,Pioneer 5454,,4.271287551999997,100,26.627,,,61.177,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-25,206.0,NE,Pioneer 5454,,4.250362595500001,100,26.751,,,48.873,0.0,,,4.0,2.2,4.713,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-26,207.0,NE,Pioneer 5454,,4.1832583765,100,27.001,,,53.502,0.0,,,4.0,2.2,4.349,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-27,208.0,NE,Pioneer 5454,,4.359671505000004,100,27.444,,,53.838,0.0,,,4.0,2.2,4.138,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-28,209.0,NE,Pioneer 5454,,3.340490476750001,100,25.069,,,67.888,32.222,1.222176,,4.0,2.2,2.432,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-29,210.0,NE,Pioneer 5454,,3.8528176487499985,100,22.657,,,84.999,1.17,,,4.0,2.2,3.046,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-30,211.0,NE,Pioneer 5454,,3.538413894749998,100,22.646,,,87.588,28.903,1.1388800000000008,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-07-31,212.0,NE,Pioneer 5454,,3.8376324735000007,100,23.362,,,80.206,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-01,213.0,NE,Pioneer 5454,,4.327087269750001,100,24.933,,,69.154,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-02,214.0,NE,Pioneer 5454,,2.9244619547499995,100,24.947,,,68.876,37.763,1.1788800000000006,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-03,215.0,NE,Pioneer 5454,,3.042738223000001,100,23.774,,,79.296,8.746,,,4.0,2.2,1.745,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-04,216.0,NE,Pioneer 5454,,4.116019661249998,100,24.255,,,78.652,26.587,1.0473600000000003,,4.0,2.2,2.37,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-05,217.0,NE,Pioneer 5454,41.05,2.073531379499999,100,21.658,,2.0,87.796,32.967,,2.515470002,4.0,2.2,2.142,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-06,218.0,NE,Pioneer 5454,,1.45412215025,100,18.261,,,96.649,8.161,,,4.0,2.2,4.06,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-07,219.0,NE,Pioneer 5454,,1.9698330085000004,100,15.313,,,96.371,2.723,,,4.0,2.2,2.806,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-08,220.0,NE,Pioneer 5454,,4.433249033500001,100,19.279,,,87.159,0.0,,,4.0,2.2,3.485,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-09,221.0,NE,Pioneer 5454,,4.397647394000002,100,23.968,,,75.621,0.0,,,4.0,2.2,3.096,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-10,222.0,NE,Pioneer 5454,,1.63330201125,100,20.608,,,92.911,13.184,,,4.0,2.2,3.165,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-11,223.0,NE,Pioneer 5454,,3.8199343962500008,100,22.339,,,89.862,9.055,,,4.0,2.2,2.437,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-12,224.0,NE,Pioneer 5454,,2.7125157149999986,100,21.216,,,92.142,1.406,,,4.0,2.2,2.335,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-13,225.0,NE,Pioneer 5454,,3.704738108749999,100,21.766,,,88.994,1.845,,,4.0,2.2,2.648,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-14,226.0,NE,Pioneer 5454,,4.530367129749997,100,23.187,,,79.452,0.0,,,4.0,2.2,4.233,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-15,227.0,NE,Pioneer 5454,,4.328878679999999,100,24.188,,,61.101,0.0,,,4.0,2.2,2.781,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-16,228.0,NE,Pioneer 5454,,4.1381706450000015,100,24.814,,,58.141,0.0,,,4.0,2.2,3.18,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-17,229.0,NE,Pioneer 5454,,3.4805441650000004,100,21.372,,,82.5,0.0,,,4.0,2.2,3.571,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-18,230.0,NE,Pioneer 5454,63.5,1.8322204355000005,100,21.573,,4.0,90.123,21.108,0.8272000000000006,3.340850107,4.0,2.2,2.424,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-19,231.0,NE,Pioneer 5454,,4.5094454317500015,100,23.617,,,74.041,0.0,,,4.0,2.2,1.933,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-20,232.0,NE,Pioneer 5454,,3.965217378500001,100,23.632,,,72.406,17.183,0.67648,,4.0,2.2,2.036,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-21,233.0,NE,Pioneer 5454,,4.328202408249999,100,24.413,,,78.42,0.0,,,4.0,2.2,2.523,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-22,234.0,NE,Pioneer 5454,,4.323908403499998,100,24.569,,,67.6,0.0,,,4.0,2.2,2.281,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-23,235.0,NE,Pioneer 5454,,4.240040199499999,100,22.934,,,78.472,0.0,,,4.0,2.2,2.368,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-24,236.0,NE,Pioneer 5454,,4.20087399375,100,22.537,,,72.608,0.0,,,4.0,2.2,3.206,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-25,237.0,NE,Pioneer 5454,75.2,3.9505256000000015,100,23.882,49.85,5.0,60.246,0.0,,4.072358778,4.0,2.2,3.961,3.440394605300368,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-26,238.0,NE,Pioneer 5454,,3.87952916925,100,24.771,,,54.174,0.0,,,4.0,2.2,3.731,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-27,239.0,NE,Pioneer 5454,,3.624531893499999,100,23.641,,,56.027,0.0,,,4.0,2.2,4.26,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-28,240.0,NE,Pioneer 5454,,3.8892847192500017,100,24.368,,,55.975,0.0,,,4.0,2.2,4.022,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-29,241.0,NE,Pioneer 5454,,3.9447745470000024,100,24.383,,,56.366,0.0,,,4.0,2.2,3.672,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-30,242.0,NE,Pioneer 5454,,3.5636515092499996,100,25.063,,,58.076,33.642,1.3257600000000005,,4.0,2.2,2.635,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-08-31,243.0,NE,Pioneer 5454,,3.811087003499999,100,23.998,,,62.513,0.0,,,4.0,2.2,2.598,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-01,244.0,NE,Pioneer 5454,,3.8736484080000024,100,23.65,,,58.029,16.841,0.6630400000000002,,4.0,2.2,2.939,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-02,245.0,NE,Pioneer 5454,,4.0519353735,100,23.269,,,67.23,0.0,,,4.0,2.2,4.043,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-03,246.0,NE,Pioneer 5454,,1.1094370560000002,100,20.149,,,86.779,39.868,1.57088,,4.0,2.2,3.667,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-04,247.0,NE,Pioneer 5454,,2.1772397255000007,100,20.981,,,81.702,0.0,,,4.0,2.2,2.398,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-05,248.0,NE,Pioneer 5454,,3.664950793,100,22.89,,,77.493,0.0,,,4.0,2.2,4.422,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-06,249.0,NE,Pioneer 5454,,3.5790658102499995,100,24.349,,,64.963,0.0,,,4.0,2.2,3.551,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-07,250.0,NE,Pioneer 5454,,3.5772488640000013,100,24.159,,,59.395,0.0,,,4.0,2.2,2.658,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-08,251.0,NE,Pioneer 5454,34.25,3.3505003560000013,100,24.944,,2.0,52.772,17.987,0.7081600000000005,2.679971066,4.0,2.2,2.203,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-09,252.0,NE,Pioneer 5454,,2.330384537249999,100,21.475,,,66.78,0.0,,,4.0,2.2,2.34,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-10,253.0,NE,Pioneer 5454,,2.457399637000001,100,20.024,,,78.692,24.205,0.952959999999999,,4.0,2.2,2.859,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-11,254.0,NE,Pioneer 5454,,3.454479722749999,100,21.836,,,73.433,0.0,,,4.0,2.2,5.094,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-12,255.0,NE,Pioneer 5454,,3.2062705675000003,100,24.377,,,63.939,16.736,0.6588800000000006,,4.0,2.2,4.898,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-13,256.0,NE,Pioneer 5454,,2.2364594384999994,100,22.325,,,74.338,0.0,,,4.0,2.2,3.54,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-14,257.0,NE,Pioneer 5454,,3.339288057,100,22.309,,,79.34,5.234,,,4.0,2.2,4.175,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-15,258.0,NE,Pioneer 5454,,3.2947637134999987,100,24.284,,,66.6,16.524,0.6505600000000001,,4.0,2.2,4.057,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-16,259.0,NE,Pioneer 5454,,3.4497444240000004,100,25.112,,,55.553,0.0,,,4.0,2.2,3.157,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-17,260.0,NE,Pioneer 5454,,3.41681788,100,23.599,,,57.459,19.361,0.7622399999999999,,4.0,2.2,1.843,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-18,261.0,NE,Pioneer 5454,,3.315360459249999,100,25.438,,,56.134,0.0,,,4.0,2.2,4.106,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-19,262.0,NE,Pioneer 5454,,2.27921777475,100,24.409,,,61.805,15.362,0.6047999999999999,,4.0,2.2,3.557,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-20,263.0,NE,Pioneer 5454,,0.7790437095000001,100,11.012,,,95.473,0.0,,,4.0,2.2,4.964,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-21,264.0,NE,Pioneer 5454,,0.835923354,100,11.529,,,99.074,2.804,,,4.0,2.2,1.928,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-22,265.0,NE,Pioneer 5454,,0.9256429595000002,100,16.297,,,99.928,21.06,,,4.0,2.2,1.633,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-23,266.0,NE,Pioneer 5454,,0.9401362022500004,100,14.251,,,92.501,0.0,,,4.0,2.2,4.529,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-24,267.0,NE,Pioneer 5454,,3.021517541000001,100,13.554,,,82.48,0.0,,,4.0,2.2,3.574,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-25,268.0,NE,Pioneer 5454,,3.3392620555,100,16.28,,,73.963,0.0,,,4.0,2.2,1.636,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-26,269.0,NE,Pioneer 5454,,3.0328744442500013,100,19.618,,,71.361,0.0,,,4.0,2.2,3.215,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-27,270.0,NE,Pioneer 5454,,3.1972070165,100,21.885,,,63.685,0.0,,,4.0,2.2,2.544,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-28,271.0,NE,Pioneer 5454,,3.1425551220000005,100,17.326,,,57.88,0.0,,,4.0,2.2,3.608,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-29,272.0,NE,Pioneer 5454,55.85,3.119371094,100,18.175,,3.0,62.833,0.0,,3.974968915,4.0,2.2,3.034,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-09-30,273.0,NE,Pioneer 5454,55.2,2.853025693,100,21.288,,3.0,63.536,0.0,,3.418768183,4.0,2.2,2.395,2.844928576461869,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-01,274.0,NE,Pioneer 5454,,2.8519601967500003,100,21.775,,,65.123,0.0,,,4.0,2.2,3.041,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-02,275.0,NE,Pioneer 5454,,2.793464735250001,100,21.298,19.02,,54.474,0.0,,,4.0,2.2,4.833,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-03,276.0,NE,Pioneer 5454,,2.6673480172499997,100,21.485,,,52.499,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-04,277.0,NE,Pioneer 5454,,2.7262417140000013,100,21.491,,,52.489,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-05,278.0,NE,Pioneer 5454,,2.747235398250001,100,21.44,,,69.346,0.0,,,4.0,2.2,4.812,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-06,279.0,NE,Pioneer 5454,,2.409235017000001,100,18.873,,,81.285,0.0,,,4.0,2.2,6.194,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-07,280.0,NE,Pioneer 5454,,2.195289488,100,19.77,,,81.871,34.406,1.3459200000000002,,4.0,2.2,6.739,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-08,281.0,NE,Pioneer 5454,,2.745782805500001,100,16.956,,,71.866,14.118,,,4.0,2.2,4.97,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-09,282.0,NE,Pioneer 5454,,2.57565356125,100,15.458,,,69.194,0.0,,,4.0,2.2,3.56,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-10,283.0,NE,Pioneer 5454,,1.811895309,100,19.556,,,87.501,0.0,,,4.0,2.2,5.751,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-11,284.0,NE,Pioneer 5454,,1.3597017595,100,18.727,,,97.651,1.032,,,4.0,2.2,7.059,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-12,285.0,NE,Pioneer 5454,,2.386566064750001,100,13.116,,,63.907,0.496,,,4.0,2.2,6.937,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-13,286.0,NE,Pioneer 5454,,2.3634612715000007,100,9.451,,,60.872,0.0,,,4.0,2.2,1.726,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-14,287.0,NE,Pioneer 5454,,2.274090026250002,100,9.643,,,62.147,0.0,,,4.0,2.2,3.395,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-15,288.0,NE,Pioneer 5454,,2.23652736825,100,13.347,,,47.374,0.0,,,4.0,2.2,3.506,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-16,289.0,NE,Pioneer 5454,,2.181084988249998,100,11.197,,,63.879,0.0,,,4.0,2.2,3.777,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-17,290.0,NE,Pioneer 5454,,2.165568111,100,11.179,,,67.346,0.0,0.0,,4.0,2.2,2.574,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-18,291.0,NE,Pioneer 5454,,2.2863382955,100,14.548,,,57.872,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-19,292.0,NE,Pioneer 5454,,2.0930678492499974,100,10.677,,,77.847,0.0,,,4.0,2.2,4.213,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-20,293.0,NE,Pioneer 5454,,1.083327360500001,100,9.708,,,90.177,0.0,0.0,,4.0,2.2,2.333,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-21,294.0,NE,Pioneer 5454,,1.372963123,100,7.84,,,82.471,0.78,,,4.0,2.2,2.55,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-22,295.0,NE,Pioneer 5454,,2.09612292575,100,9.313,,,84.08,0.0,,,4.0,2.2,4.58,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-23,296.0,NE,Pioneer 5454,,0.9221885837500002,100,12.569,,,79.763,0.0,,,4.0,2.2,2.505,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-24,297.0,NE,Pioneer 5454,,1.6391495224999997,100,14.182,,,52.077,0.0,,,4.0,2.2,4.595,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-25,298.0,NE,Pioneer 5454,,1.3710901505,100,-1.122,,,84.486,4.755,,,4.0,2.2,8.411,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-26,299.0,NE,Pioneer 5454,,2.0782018740000003,100,1.035,,,64.267,0.0,,,4.0,2.2,6.026,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-27,300.0,NE,Pioneer 5454,,1.881972044750001,100,6.31,,,53.81,0.0,,,4.0,2.2,3.624,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-28,301.0,NE,Pioneer 5454,,1.7148472705000002,100,9.359,,,57.185,0.0,,,4.0,2.2,2.742,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-29,302.0,NE,Pioneer 5454,,1.6669433637500002,100,10.045,,,55.612,0.0,,,4.0,2.2,2.835,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-30,303.0,NE,Pioneer 5454,,1.7245937100000004,100,12.064,,,44.324,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-10-31,304.0,NE,Pioneer 5454,,1.7926017970000008,100,14.429,,,44.325,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-11-01,305.0,NE,Pioneer 5454,,1.3899693675000002,100,9.39,,,50.468,0.0,,,4.0,2.2,,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-11-02,306.0,NE,Pioneer 5454,,1.5077907092499998,100,7.82,,,41.165,0.0,,,4.0,2.2,4.21,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-11-03,307.0,NE,Pioneer 5454,,1.5348759929999998,100,6.482,,,46.859,0.0,,,4.0,2.2,3.243,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-11-04,308.0,NE,Pioneer 5454,,1.55568799925,100,12.493,,,39.598,0.0,,,4.0,2.2,2.883,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-11-05,309.0,NE,Pioneer 5454,,1.2491946197500006,100,8.956,,,59.957,14.508,0.5712000000000003,,4.0,2.2,2.925,,BushlandLysimeters_1997,BushlandLysimeters,1997
1997-11-06,310.0,NE,Pioneer 5454,,1.6629704542499997,100,7.238,,,70.838,0.0,,,4.0,2.2,3.368,,BushlandLysimeters_1997,BushlandLysimeters,1997
