Timestamp,Day of Year,Plot,Average Air Temperature (Deg C),Total Precipitation (mm),Alfalfa variety,Fall Dormancy*,Average Wind Speed (m/s),Dry yield (ton/ha),experiment_info,Plant height (cm),Total Solar Radiation (kW-hr/m2),Growth stage,Irrig. Treatment (%),Irrig. amount (in),Ave. SWD (%),Relative Humidity (%),Winterhardiness**,Leaf Area Index (LAI),location,year
1997-06-09,160.0,NE,17.407,0.98,Pioneer 5454,4.0,2.379,,BushlandLysimeters_1997,,4.400738214250002,,100,,,85.185,2.2,,BushlandLysimeters,1997
1997-06-10,161.0,NE,17.004,0.0,Pioneer 5454,4.0,2.672,,BushlandLysimeters_1997,,2.25869720475,,100,,,93.467,2.2,,BushlandLysimeters,1997
1997-06-11,162.0,NE,22.571,0.0,Pioneer 5454,4.0,4.401,,BushlandLysimeters_1997,,4.771052109250001,,100,,,73.136,2.2,,BushlandLysimeters,1997
1997-06-12,163.0,NE,21.965,0.0,Pioneer 5454,4.0,3.05,,BushlandLysimeters_1997,,4.782923855499997,,100,,,62.438,2.2,,BushlandLysimeters,1997
1997-06-13,164.0,NE,19.64,0.0,Pioneer 5454,4.0,2.032,,BushlandLysimeters_1997,,4.8026392435,,100,,,72.478,2.2,,BushlandLysimeters,1997
1997-06-14,165.0,NE,19.885,1.04,Pioneer 5454,4.0,4.327,,BushlandLysimeters_1997,,3.28090308525,,100,,,86.435,2.2,,BushlandLysimeters,1997
1997-06-15,166.0,NE,21.392,0.0,Pioneer 5454,4.0,4.335,,BushlandLysimeters_1997,,4.430558842500001,,100,,,73.267,2.2,,BushlandLysimeters,1997
1997-06-16,167.0,NE,16.318,2.08,Pioneer 5454,4.0,2.845,,BushlandLysimeters_1997,64.5,2.3291596072499994,5.0,100,,,82.501,2.2,3.778175193,BushlandLysimeters,1997
1997-06-17,168.0,NE,20.086,0.0,Pioneer 5454,4.0,2.529,5.498921808701878,BushlandLysimeters_1997,65.8,4.8504219207500014,5.0,100,,,64.973,2.2,3.070224753,BushlandLysimeters,1997
1997-06-18,169.0,NE,23.655,0.0,Pioneer 5454,4.0,3.842,,BushlandLysimeters_1997,,4.343600416750002,,100,,55.31,58.296,2.2,,BushlandLysimeters,1997
1997-06-19,170.0,NE,27.131,0.0,Pioneer 5454,4.0,3.561,,BushlandLysimeters_1997,,4.572242046749999,,100,,,46.358,2.2,,BushlandLysimeters,1997
1997-06-20,171.0,NE,28.309,0.0,Pioneer 5454,4.0,5.127,,BushlandLysimeters_1997,,4.439991867500003,,100,,,34.33,2.2,,BushlandLysimeters,1997
1997-06-21,172.0,NE,24.868,0.0,Pioneer 5454,4.0,5.204,,BushlandLysimeters_1997,,4.612251140000001,,100,,,51.286,2.2,,BushlandLysimeters,1997
1997-06-22,173.0,NE,19.414,0.0,Pioneer 5454,4.0,3.56,,BushlandLysimeters_1997,,3.900137752,,100,,,83.071,2.2,,BushlandLysimeters,1997
1997-06-23,174.0,NE,24.071,0.0,Pioneer 5454,4.0,5.597,,BushlandLysimeters_1997,,4.395156436999999,,100,,,71.525,2.2,,BushlandLysimeters,1997
1997-06-24,175.0,NE,26.088,0.0,Pioneer 5454,4.0,4.724,,BushlandLysimeters_1997,,3.6938540205,,100,,,51.802,2.2,,BushlandLysimeters,1997
1997-06-25,176.0,NE,23.247,36.99,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,4.944579104499999,,100,1.4562560000000004,,63.088,2.2,,BushlandLysimeters,1997
1997-06-26,177.0,NE,23.212,3.7,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,3.3612205217500004,,100,,,63.33,2.2,,BushlandLysimeters,1997
1997-06-27,178.0,NE,21.997,17.35,Pioneer 5454,4.0,3.54,,BushlandLysimeters_1997,,4.772931731749998,,100,0.6831999999999994,,71.366,2.2,,BushlandLysimeters,1997
1997-06-28,179.0,NE,24.43,0.0,Pioneer 5454,4.0,3.49,,BushlandLysimeters_1997,,4.9787851084999994,,100,,,64.38,2.2,,BushlandLysimeters,1997
1997-06-29,180.0,NE,26.007,0.0,Pioneer 5454,4.0,3.918,,BushlandLysimeters_1997,,4.648691909750002,,100,,,58.416,2.2,,BushlandLysimeters,1997
1997-06-30,181.0,NE,28.016,26.64,Pioneer 5454,4.0,5.122,,BushlandLysimeters_1997,,4.789886372249996,,100,1.0499200000000002,,50.783,2.2,,BushlandLysimeters,1997
1997-07-01,182.0,NE,28.452,0.0,Pioneer 5454,4.0,5.708,,BushlandLysimeters_1997,35.55,4.800373488750003,2.0,100,,,43.1,2.2,2.299092491,BushlandLysimeters,1997
1997-07-02,183.0,NE,24.451,26.52,Pioneer 5454,4.0,3.469,,BushlandLysimeters_1997,,4.803830524499997,,100,1.0441919999999998,,50.922,2.2,,BushlandLysimeters,1997
1997-07-03,184.0,NE,24.112,5.27,Pioneer 5454,4.0,4.981,,BushlandLysimeters_1997,,4.840510461500001,,100,,,63.407,2.2,,BushlandLysimeters,1997
1997-07-04,185.0,NE,17.861,0.17,Pioneer 5454,4.0,3.154,,BushlandLysimeters_1997,,4.843039423250003,,100,,,77.145,2.2,,BushlandLysimeters,1997
1997-07-05,186.0,NE,18.74,39.55,Pioneer 5454,4.0,4.833,,BushlandLysimeters_1997,,3.80938230925,,100,1.0067200000000005,,84.784,2.2,,BushlandLysimeters,1997
1997-07-06,187.0,NE,20.149,0.0,Pioneer 5454,4.0,2.98,,BushlandLysimeters_1997,,4.87011130725,,100,,,79.427,2.2,,BushlandLysimeters,1997
1997-07-07,188.0,NE,23.29,17.87,Pioneer 5454,4.0,4.202,,BushlandLysimeters_1997,,4.94898985,,100,0.7036800000000003,,70.983,2.2,,BushlandLysimeters,1997
1997-07-08,189.0,NE,23.908,0.0,Pioneer 5454,4.0,3.387,,BushlandLysimeters_1997,,4.793515942250002,,100,,,64.626,2.2,,BushlandLysimeters,1997
1997-07-09,190.0,NE,22.394,21.45,Pioneer 5454,4.0,2.499,,BushlandLysimeters_1997,,3.4776005092499993,,100,0.6623999999999991,,66.845,2.2,,BushlandLysimeters,1997
1997-07-10,191.0,NE,22.132,14.68,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,3.861814467,,100,,,76.904,2.2,,BushlandLysimeters,1997
1997-07-11,192.0,NE,23.437,0.0,Pioneer 5454,4.0,5.252,,BushlandLysimeters_1997,,4.648142187500001,,100,,,71.851,2.2,,BushlandLysimeters,1997
1997-07-12,193.0,NE,24.709,0.0,Pioneer 5454,4.0,3.826,,BushlandLysimeters_1997,,4.697658120749998,,100,,,60.496,2.2,,BushlandLysimeters,1997
1997-07-13,194.0,NE,26.235,0.0,Pioneer 5454,4.0,3.169,,BushlandLysimeters_1997,,4.14265430775,,100,,,58.021,2.2,,BushlandLysimeters,1997
1997-07-14,195.0,NE,25.447,29.02,Pioneer 5454,4.0,2.712,,BushlandLysimeters_1997,68.7,4.340470128749999,5.0,100,,,60.283,2.2,4.447225415,BushlandLysimeters,1997
1997-07-15,196.0,NE,25.261,0.0,Pioneer 5454,4.0,2.956,,BushlandLysimeters_1997,,4.573558746749999,,100,,,58.722,2.2,,BushlandLysimeters,1997
1997-07-16,197.0,NE,26.526,13.93,Pioneer 5454,4.0,3.71,,BushlandLysimeters_1997,,4.718630059500002,,100,0.5484800000000001,,51.32,2.2,,BushlandLysimeters,1997
1997-07-17,198.0,NE,26.635,28.65,Pioneer 5454,4.0,3.475,,BushlandLysimeters_1997,,4.713924386499996,,100,1.1280000000000008,,51.714,2.2,,BushlandLysimeters,1997
1997-07-18,199.0,NE,24.076,2.97,Pioneer 5454,4.0,3.519,,BushlandLysimeters_1997,,3.4756107295,,100,,,58.25,2.2,,BushlandLysimeters,1997
1997-07-19,200.0,NE,24.101,0.0,Pioneer 5454,4.0,3.731,,BushlandLysimeters_1997,,4.383601895750002,,100,,,63.905,2.2,,BushlandLysimeters,1997
1997-07-20,201.0,NE,24.167,0.26,Pioneer 5454,4.0,3.447,,BushlandLysimeters_1997,,3.969107827999998,,100,,,68.086,2.2,,BushlandLysimeters,1997
1997-07-21,202.0,NE,22.734,0.0,Pioneer 5454,4.0,2.494,,BushlandLysimeters_1997,,3.0920683885000018,,100,,,76.163,2.2,,BushlandLysimeters,1997
1997-07-22,203.0,NE,23.179,0.431,Pioneer 5454,4.0,,4.573099798486929,BushlandLysimeters_1997,70.1,2.666545395500002,6.0,100,,,76.879,2.2,4.626151981,BushlandLysimeters,1997
1997-07-23,204.0,NE,25.01,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,4.348677924499998,,100,,57.88,66.67,2.2,,BushlandLysimeters,1997
1997-07-24,205.0,NE,26.627,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,4.271287551999997,,100,,,61.177,2.2,,BushlandLysimeters,1997
1997-07-25,206.0,NE,26.751,0.0,Pioneer 5454,4.0,4.713,,BushlandLysimeters_1997,,4.250362595500001,,100,,,48.873,2.2,,BushlandLysimeters,1997
1997-07-26,207.0,NE,27.001,0.0,Pioneer 5454,4.0,4.349,,BushlandLysimeters_1997,,4.1832583765,,100,,,53.502,2.2,,BushlandLysimeters,1997
1997-07-27,208.0,NE,27.444,0.0,Pioneer 5454,4.0,4.138,,BushlandLysimeters_1997,,4.359671505000004,,100,,,53.838,2.2,,BushlandLysimeters,1997
1997-07-28,209.0,NE,25.069,32.222,Pioneer 5454,4.0,2.432,,BushlandLysimeters_1997,,3.340490476750001,,100,1.222176,,67.888,2.2,,BushlandLysimeters,1997
1997-07-29,210.0,NE,22.657,1.17,Pioneer 5454,4.0,3.046,,BushlandLysimeters_1997,,3.8528176487499985,,100,,,84.999,2.2,,BushlandLysimeters,1997
1997-07-30,211.0,NE,22.646,28.903,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,3.538413894749998,,100,1.1388800000000008,,87.588,2.2,,BushlandLysimeters,1997
1997-07-31,212.0,NE,23.362,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,3.8376324735000007,,100,,,80.206,2.2,,BushlandLysimeters,1997
1997-08-01,213.0,NE,24.933,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,4.327087269750001,,100,,,69.154,2.2,,BushlandLysimeters,1997
1997-08-02,214.0,NE,24.947,37.763,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,2.9244619547499995,,100,1.1788800000000006,,68.876,2.2,,BushlandLysimeters,1997
1997-08-03,215.0,NE,23.774,8.746,Pioneer 5454,4.0,1.745,,BushlandLysimeters_1997,,3.042738223000001,,100,,,79.296,2.2,,BushlandLysimeters,1997
1997-08-04,216.0,NE,24.255,26.587,Pioneer 5454,4.0,2.37,,BushlandLysimeters_1997,,4.116019661249998,,100,1.0473600000000003,,78.652,2.2,,BushlandLysimeters,1997
1997-08-05,217.0,NE,21.658,32.967,Pioneer 5454,4.0,2.142,,BushlandLysimeters_1997,41.05,2.073531379499999,2.0,100,,,87.796,2.2,2.515470002,BushlandLysimeters,1997
1997-08-06,218.0,NE,18.261,8.161,Pioneer 5454,4.0,4.06,,BushlandLysimeters_1997,,1.45412215025,,100,,,96.649,2.2,,BushlandLysimeters,1997
1997-08-07,219.0,NE,15.313,2.723,Pioneer 5454,4.0,2.806,,BushlandLysimeters_1997,,1.9698330085000004,,100,,,96.371,2.2,,BushlandLysimeters,1997
1997-08-08,220.0,NE,19.279,0.0,Pioneer 5454,4.0,3.485,,BushlandLysimeters_1997,,4.433249033500001,,100,,,87.159,2.2,,BushlandLysimeters,1997
1997-08-09,221.0,NE,23.968,0.0,Pioneer 5454,4.0,3.096,,BushlandLysimeters_1997,,4.397647394000002,,100,,,75.621,2.2,,BushlandLysimeters,1997
1997-08-10,222.0,NE,20.608,13.184,Pioneer 5454,4.0,3.165,,BushlandLysimeters_1997,,1.63330201125,,100,,,92.911,2.2,,BushlandLysimeters,1997
1997-08-11,223.0,NE,22.339,9.055,Pioneer 5454,4.0,2.437,,BushlandLysimeters_1997,,3.8199343962500008,,100,,,89.862,2.2,,BushlandLysimeters,1997
1997-08-12,224.0,NE,21.216,1.406,Pioneer 5454,4.0,2.335,,BushlandLysimeters_1997,,2.7125157149999986,,100,,,92.142,2.2,,BushlandLysimeters,1997
1997-08-13,225.0,NE,21.766,1.845,Pioneer 5454,4.0,2.648,,BushlandLysimeters_1997,,3.704738108749999,,100,,,88.994,2.2,,BushlandLysimeters,1997
1997-08-14,226.0,NE,23.187,0.0,Pioneer 5454,4.0,4.233,,BushlandLysimeters_1997,,4.530367129749997,,100,,,79.452,2.2,,BushlandLysimeters,1997
1997-08-15,227.0,NE,24.188,0.0,Pioneer 5454,4.0,2.781,,BushlandLysimeters_1997,,4.328878679999999,,100,,,61.101,2.2,,BushlandLysimeters,1997
1997-08-16,228.0,NE,24.814,0.0,Pioneer 5454,4.0,3.18,,BushlandLysimeters_1997,,4.1381706450000015,,100,,,58.141,2.2,,BushlandLysimeters,1997
1997-08-17,229.0,NE,21.372,0.0,Pioneer 5454,4.0,3.571,,BushlandLysimeters_1997,,3.4805441650000004,,100,,,82.5,2.2,,BushlandLysimeters,1997
1997-08-18,230.0,NE,21.573,21.108,Pioneer 5454,4.0,2.424,,BushlandLysimeters_1997,63.5,1.8322204355000005,4.0,100,0.8272000000000006,,90.123,2.2,3.340850107,BushlandLysimeters,1997
1997-08-19,231.0,NE,23.617,0.0,Pioneer 5454,4.0,1.933,,BushlandLysimeters_1997,,4.5094454317500015,,100,,,74.041,2.2,,BushlandLysimeters,1997
1997-08-20,232.0,NE,23.632,17.183,Pioneer 5454,4.0,2.036,,BushlandLysimeters_1997,,3.965217378500001,,100,0.67648,,72.406,2.2,,BushlandLysimeters,1997
1997-08-21,233.0,NE,24.413,0.0,Pioneer 5454,4.0,2.523,,BushlandLysimeters_1997,,4.328202408249999,,100,,,78.42,2.2,,BushlandLysimeters,1997
1997-08-22,234.0,NE,24.569,0.0,Pioneer 5454,4.0,2.281,,BushlandLysimeters_1997,,4.323908403499998,,100,,,67.6,2.2,,BushlandLysimeters,1997
1997-08-23,235.0,NE,22.934,0.0,Pioneer 5454,4.0,2.368,,BushlandLysimeters_1997,,4.240040199499999,,100,,,78.472,2.2,,BushlandLysimeters,1997
1997-08-24,236.0,NE,22.537,0.0,Pioneer 5454,4.0,3.206,,BushlandLysimeters_1997,,4.20087399375,,100,,,72.608,2.2,,BushlandLysimeters,1997
1997-08-25,237.0,NE,23.882,0.0,Pioneer 5454,4.0,3.961,3.440394605300368,BushlandLysimeters_1997,75.2,3.9505256000000015,5.0,100,,49.85,60.246,2.2,4.072358778,BushlandLysimeters,1997
1997-08-26,238.0,NE,24.771,0.0,Pioneer 5454,4.0,3.731,,BushlandLysimeters_1997,,3.87952916925,,100,,,54.174,2.2,,BushlandLysimeters,1997
1997-08-27,239.0,NE,23.641,0.0,Pioneer 5454,4.0,4.26,,BushlandLysimeters_1997,,3.624531893499999,,100,,,56.027,2.2,,BushlandLysimeters,1997
1997-08-28,240.0,NE,24.368,0.0,Pioneer 5454,4.0,4.022,,BushlandLysimeters_1997,,3.8892847192500017,,100,,,55.975,2.2,,BushlandLysimeters,1997
1997-08-29,241.0,NE,24.383,0.0,Pioneer 5454,4.0,3.672,,BushlandLysimeters_1997,,3.9447745470000024,,100,,,56.366,2.2,,BushlandLysimeters,1997
1997-08-30,242.0,NE,25.063,33.642,Pioneer 5454,4.0,2.635,,BushlandLysimeters_1997,,3.5636515092499996,,100,1.3257600000000005,,58.076,2.2,,BushlandLysimeters,1997
1997-08-31,243.0,NE,23.998,0.0,Pioneer 5454,4.0,2.598,,BushlandLysimeters_1997,,3.811087003499999,,100,,,62.513,2.2,,BushlandLysimeters,1997
1997-09-01,244.0,NE,23.65,16.841,Pioneer 5454,4.0,2.939,,BushlandLysimeters_1997,,3.8736484080000024,,100,0.6630400000000002,,58.029,2.2,,BushlandLysimeters,1997
1997-09-02,245.0,NE,23.269,0.0,Pioneer 5454,4.0,4.043,,BushlandLysimeters_1997,,4.0519353735,,100,,,67.23,2.2,,BushlandLysimeters,1997
1997-09-03,246.0,NE,20.149,39.868,Pioneer 5454,4.0,3.667,,BushlandLysimeters_1997,,1.1094370560000002,,100,1.57088,,86.779,2.2,,BushlandLysimeters,1997
1997-09-04,247.0,NE,20.981,0.0,Pioneer 5454,4.0,2.398,,BushlandLysimeters_1997,,2.1772397255000007,,100,,,81.702,2.2,,BushlandLysimeters,1997
1997-09-05,248.0,NE,22.89,0.0,Pioneer 5454,4.0,4.422,,BushlandLysimeters_1997,,3.664950793,,100,,,77.493,2.2,,BushlandLysimeters,1997
1997-09-06,249.0,NE,24.349,0.0,Pioneer 5454,4.0,3.551,,BushlandLysimeters_1997,,3.5790658102499995,,100,,,64.963,2.2,,BushlandLysimeters,1997
1997-09-07,250.0,NE,24.159,0.0,Pioneer 5454,4.0,2.658,,BushlandLysimeters_1997,,3.5772488640000013,,100,,,59.395,2.2,,BushlandLysimeters,1997
1997-09-08,251.0,NE,24.944,17.987,Pioneer 5454,4.0,2.203,,BushlandLysimeters_1997,34.25,3.3505003560000013,2.0,100,0.7081600000000005,,52.772,2.2,2.679971066,BushlandLysimeters,1997
1997-09-09,252.0,NE,21.475,0.0,Pioneer 5454,4.0,2.34,,BushlandLysimeters_1997,,2.330384537249999,,100,,,66.78,2.2,,BushlandLysimeters,1997
1997-09-10,253.0,NE,20.024,24.205,Pioneer 5454,4.0,2.859,,BushlandLysimeters_1997,,2.457399637000001,,100,0.952959999999999,,78.692,2.2,,BushlandLysimeters,1997
1997-09-11,254.0,NE,21.836,0.0,Pioneer 5454,4.0,5.094,,BushlandLysimeters_1997,,3.454479722749999,,100,,,73.433,2.2,,BushlandLysimeters,1997
1997-09-12,255.0,NE,24.377,16.736,Pioneer 5454,4.0,4.898,,BushlandLysimeters_1997,,3.2062705675000003,,100,0.6588800000000006,,63.939,2.2,,BushlandLysimeters,1997
1997-09-13,256.0,NE,22.325,0.0,Pioneer 5454,4.0,3.54,,BushlandLysimeters_1997,,2.2364594384999994,,100,,,74.338,2.2,,BushlandLysimeters,1997
1997-09-14,257.0,NE,22.309,5.234,Pioneer 5454,4.0,4.175,,BushlandLysimeters_1997,,3.339288057,,100,,,79.34,2.2,,BushlandLysimeters,1997
1997-09-15,258.0,NE,24.284,16.524,Pioneer 5454,4.0,4.057,,BushlandLysimeters_1997,,3.2947637134999987,,100,0.6505600000000001,,66.6,2.2,,BushlandLysimeters,1997
1997-09-16,259.0,NE,25.112,0.0,Pioneer 5454,4.0,3.157,,BushlandLysimeters_1997,,3.4497444240000004,,100,,,55.553,2.2,,BushlandLysimeters,1997
1997-09-17,260.0,NE,23.599,19.361,Pioneer 5454,4.0,1.843,,BushlandLysimeters_1997,,3.41681788,,100,0.7622399999999999,,57.459,2.2,,BushlandLysimeters,1997
1997-09-18,261.0,NE,25.438,0.0,Pioneer 5454,4.0,4.106,,BushlandLysimeters_1997,,3.315360459249999,,100,,,56.134,2.2,,BushlandLysimeters,1997
1997-09-19,262.0,NE,24.409,15.362,Pioneer 5454,4.0,3.557,,BushlandLysimeters_1997,,2.27921777475,,100,0.6047999999999999,,61.805,2.2,,BushlandLysimeters,1997
1997-09-20,263.0,NE,11.012,0.0,Pioneer 5454,4.0,4.964,,BushlandLysimeters_1997,,0.7790437095000001,,100,,,95.473,2.2,,BushlandLysimeters,1997
1997-09-21,264.0,NE,11.529,2.804,Pioneer 5454,4.0,1.928,,BushlandLysimeters_1997,,0.835923354,,100,,,99.074,2.2,,BushlandLysimeters,1997
1997-09-22,265.0,NE,16.297,21.06,Pioneer 5454,4.0,1.633,,BushlandLysimeters_1997,,0.9256429595000002,,100,,,99.928,2.2,,BushlandLysimeters,1997
1997-09-23,266.0,NE,14.251,0.0,Pioneer 5454,4.0,4.529,,BushlandLysimeters_1997,,0.9401362022500004,,100,,,92.501,2.2,,BushlandLysimeters,1997
1997-09-24,267.0,NE,13.554,0.0,Pioneer 5454,4.0,3.574,,BushlandLysimeters_1997,,3.021517541000001,,100,,,82.48,2.2,,BushlandLysimeters,1997
1997-09-25,268.0,NE,16.28,0.0,Pioneer 5454,4.0,1.636,,BushlandLysimeters_1997,,3.3392620555,,100,,,73.963,2.2,,BushlandLysimeters,1997
1997-09-26,269.0,NE,19.618,0.0,Pioneer 5454,4.0,3.215,,BushlandLysimeters_1997,,3.0328744442500013,,100,,,71.361,2.2,,BushlandLysimeters,1997
1997-09-27,270.0,NE,21.885,0.0,Pioneer 5454,4.0,2.544,,BushlandLysimeters_1997,,3.1972070165,,100,,,63.685,2.2,,BushlandLysimeters,1997
1997-09-28,271.0,NE,17.326,0.0,Pioneer 5454,4.0,3.608,,BushlandLysimeters_1997,,3.1425551220000005,,100,,,57.88,2.2,,BushlandLysimeters,1997
1997-09-29,272.0,NE,18.175,0.0,Pioneer 5454,4.0,3.034,,BushlandLysimeters_1997,55.85,3.119371094,3.0,100,,,62.833,2.2,3.974968915,BushlandLysimeters,1997
1997-09-30,273.0,NE,21.288,0.0,Pioneer 5454,4.0,2.395,2.844928576461869,BushlandLysimeters_1997,55.2,2.853025693,3.0,100,,,63.536,2.2,3.418768183,BushlandLysimeters,1997
1997-10-01,274.0,NE,21.775,0.0,Pioneer 5454,4.0,3.041,,BushlandLysimeters_1997,,2.8519601967500003,,100,,,65.123,2.2,,BushlandLysimeters,1997
1997-10-02,275.0,NE,21.298,0.0,Pioneer 5454,4.0,4.833,,BushlandLysimeters_1997,,2.793464735250001,,100,,19.02,54.474,2.2,,BushlandLysimeters,1997
1997-10-03,276.0,NE,21.485,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,2.6673480172499997,,100,,,52.499,2.2,,BushlandLysimeters,1997
1997-10-04,277.0,NE,21.491,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,2.7262417140000013,,100,,,52.489,2.2,,BushlandLysimeters,1997
1997-10-05,278.0,NE,21.44,0.0,Pioneer 5454,4.0,4.812,,BushlandLysimeters_1997,,2.747235398250001,,100,,,69.346,2.2,,BushlandLysimeters,1997
1997-10-06,279.0,NE,18.873,0.0,Pioneer 5454,4.0,6.194,,BushlandLysimeters_1997,,2.409235017000001,,100,,,81.285,2.2,,BushlandLysimeters,1997
1997-10-07,280.0,NE,19.77,34.406,Pioneer 5454,4.0,6.739,,BushlandLysimeters_1997,,2.195289488,,100,1.3459200000000002,,81.871,2.2,,BushlandLysimeters,1997
1997-10-08,281.0,NE,16.956,14.118,Pioneer 5454,4.0,4.97,,BushlandLysimeters_1997,,2.745782805500001,,100,,,71.866,2.2,,BushlandLysimeters,1997
1997-10-09,282.0,NE,15.458,0.0,Pioneer 5454,4.0,3.56,,BushlandLysimeters_1997,,2.57565356125,,100,,,69.194,2.2,,BushlandLysimeters,1997
1997-10-10,283.0,NE,19.556,0.0,Pioneer 5454,4.0,5.751,,BushlandLysimeters_1997,,1.811895309,,100,,,87.501,2.2,,BushlandLysimeters,1997
1997-10-11,284.0,NE,18.727,1.032,Pioneer 5454,4.0,7.059,,BushlandLysimeters_1997,,1.3597017595,,100,,,97.651,2.2,,BushlandLysimeters,1997
1997-10-12,285.0,NE,13.116,0.496,Pioneer 5454,4.0,6.937,,BushlandLysimeters_1997,,2.386566064750001,,100,,,63.907,2.2,,BushlandLysimeters,1997
1997-10-13,286.0,NE,9.451,0.0,Pioneer 5454,4.0,1.726,,BushlandLysimeters_1997,,2.3634612715000007,,100,,,60.872,2.2,,BushlandLysimeters,1997
1997-10-14,287.0,NE,9.643,0.0,Pioneer 5454,4.0,3.395,,BushlandLysimeters_1997,,2.274090026250002,,100,,,62.147,2.2,,BushlandLysimeters,1997
1997-10-15,288.0,NE,13.347,0.0,Pioneer 5454,4.0,3.506,,BushlandLysimeters_1997,,2.23652736825,,100,,,47.374,2.2,,BushlandLysimeters,1997
1997-10-16,289.0,NE,11.197,0.0,Pioneer 5454,4.0,3.777,,BushlandLysimeters_1997,,2.181084988249998,,100,,,63.879,2.2,,BushlandLysimeters,1997
1997-10-17,290.0,NE,11.179,0.0,Pioneer 5454,4.0,2.574,,BushlandLysimeters_1997,,2.165568111,,100,0.0,,67.346,2.2,,BushlandLysimeters,1997
1997-10-18,291.0,NE,14.548,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,2.2863382955,,100,,,57.872,2.2,,BushlandLysimeters,1997
1997-10-19,292.0,NE,10.677,0.0,Pioneer 5454,4.0,4.213,,BushlandLysimeters_1997,,2.0930678492499974,,100,,,77.847,2.2,,BushlandLysimeters,1997
1997-10-20,293.0,NE,9.708,0.0,Pioneer 5454,4.0,2.333,,BushlandLysimeters_1997,,1.083327360500001,,100,0.0,,90.177,2.2,,BushlandLysimeters,1997
1997-10-21,294.0,NE,7.84,0.78,Pioneer 5454,4.0,2.55,,BushlandLysimeters_1997,,1.372963123,,100,,,82.471,2.2,,BushlandLysimeters,1997
1997-10-22,295.0,NE,9.313,0.0,Pioneer 5454,4.0,4.58,,BushlandLysimeters_1997,,2.09612292575,,100,,,84.08,2.2,,BushlandLysimeters,1997
1997-10-23,296.0,NE,12.569,0.0,Pioneer 5454,4.0,2.505,,BushlandLysimeters_1997,,0.9221885837500002,,100,,,79.763,2.2,,BushlandLysimeters,1997
1997-10-24,297.0,NE,14.182,0.0,Pioneer 5454,4.0,4.595,,BushlandLysimeters_1997,,1.6391495224999997,,100,,,52.077,2.2,,BushlandLysimeters,1997
1997-10-25,298.0,NE,-1.122,4.755,Pioneer 5454,4.0,8.411,,BushlandLysimeters_1997,,1.3710901505,,100,,,84.486,2.2,,BushlandLysimeters,1997
1997-10-26,299.0,NE,1.035,0.0,Pioneer 5454,4.0,6.026,,BushlandLysimeters_1997,,2.0782018740000003,,100,,,64.267,2.2,,BushlandLysimeters,1997
1997-10-27,300.0,NE,6.31,0.0,Pioneer 5454,4.0,3.624,,BushlandLysimeters_1997,,1.881972044750001,,100,,,53.81,2.2,,BushlandLysimeters,1997
1997-10-28,301.0,NE,9.359,0.0,Pioneer 5454,4.0,2.742,,BushlandLysimeters_1997,,1.7148472705000002,,100,,,57.185,2.2,,BushlandLysimeters,1997
1997-10-29,302.0,NE,10.045,0.0,Pioneer 5454,4.0,2.835,,BushlandLysimeters_1997,,1.6669433637500002,,100,,,55.612,2.2,,BushlandLysimeters,1997
1997-10-30,303.0,NE,12.064,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,1.7245937100000004,,100,,,44.324,2.2,,BushlandLysimeters,1997
1997-10-31,304.0,NE,14.429,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,1.7926017970000008,,100,,,44.325,2.2,,BushlandLysimeters,1997
1997-11-01,305.0,NE,9.39,0.0,Pioneer 5454,4.0,,,BushlandLysimeters_1997,,1.3899693675000002,,100,,,50.468,2.2,,BushlandLysimeters,1997
1997-11-02,306.0,NE,7.82,0.0,Pioneer 5454,4.0,4.21,,BushlandLysimeters_1997,,1.5077907092499998,,100,,,41.165,2.2,,BushlandLysimeters,1997
1997-11-03,307.0,NE,6.482,0.0,Pioneer 5454,4.0,3.243,,BushlandLysimeters_1997,,1.5348759929999998,,100,,,46.859,2.2,,BushlandLysimeters,1997
1997-11-04,308.0,NE,12.493,0.0,Pioneer 5454,4.0,2.883,,BushlandLysimeters_1997,,1.55568799925,,100,,,39.598,2.2,,BushlandLysimeters,1997
1997-11-05,309.0,NE,8.956,14.508,Pioneer 5454,4.0,2.925,,BushlandLysimeters_1997,,1.2491946197500006,,100,0.5712000000000003,,59.957,2.2,,BushlandLysimeters,1997
1997-11-06,310.0,NE,7.238,0.0,Pioneer 5454,4.0,3.368,,BushlandLysimeters_1997,,1.6629704542499997,,100,,,70.838,2.2,,BushlandLysimeters,1997
